timestamp,lat,lon,vel,elev,prox,warninglight
a23:27:44.0 28/11/2017,37.8727,-122.2602,3.32,70.3,0,0
a23:27:44.984 28/11/2017,37.8727,-122.2602,1.98,70.3,0,0
a23:27:46.0 28/11/2017,37.8727,-122.2602,2.92,70.3,0,0
a23:27:47.0 28/11/2017,37.8727,-122.2602,3.4,70.3,0,0
a23:27:48.984 28/11/2017,37.8727,-122.2602,3.22,70.3,0,0
a23:27:50.0 28/11/2017,37.8728,-122.2602,3.1,70.3,0,0
a23:27:52.0 28/11/2017,37.8728,-122.2602,3.26,70.3,0,0
a23:27:52.984 28/11/2017,37.8728,-122.2602,3.12,70.3,0,0
a23:27:54.0 28/11/2017,37.8728,-122.2601,3.3,70.3,0,0
a23:27:56.0 28/11/2017,37.8728,-122.2601,3.3,84.5,0,0
a23:27:56.984 28/11/2017,37.8728,-122.2601,3.09,84.5,0,0
a23:27:58.0 28/11/2017,37.8729,-122.2601,3.05,84.5,0,0
a23:28:0.0 28/11/2017,37.8729,-122.2601,3.18,84.5,0,0
a23:28:0.984 28/11/2017,37.8729,-122.2601,3.29,84.5,0,0
a23:28:2.0 28/11/2017,37.8729,-122.2601,3.27,84.5,0,0
a23:28:4.0 28/11/2017,37.8729,-122.2601,3.37,84.5,0,0
a23:28:4.984 28/11/2017,37.873,-122.2601,3.06,84.5,0,0
a23:28:6.0 28/11/2017,37.873,-122.2601,3.25,84.5,0,0
a23:28:8.0 28/11/2017,37.873,-122.2601,3.06,84.5,0,0
a23:28:8.984 28/11/2017,37.873,-122.26,3.26,84.5,0,0
a23:28:10.0 28/11/2017,37.873,-122.26,3.25,84.5,0,0
a23:28:12.0 28/11/2017,37.8731,-122.26,3.29,84.5,0,0
a23:28:12.984 28/11/2017,37.8731,-122.26,3.28,84.5,0,0
a23:28:14.0 28/11/2017,37.8731,-122.26,3.44,84.5,0,0
a23:28:16.0 28/11/2017,37.8731,-122.26,3.26,84.5,0,0
a23:28:16.984 28/11/2017,37.8731,-122.26,3.04,84.5,0,0
a23:28:18.0 28/11/2017,37.8732,-122.26,3.27,84.5,0,0
a23:28:20.0 28/11/2017,37.8732,-122.26,3.31,84.5,0,0
a23:28:20.984 28/11/2017,37.8732,-122.26,3.14,84.5,0,0
a23:28:22.0 28/11/2017,37.8732,-122.26,3.11,84.5,0,0
a23:28:24.0 28/11/2017,37.8732,-122.26,3.16,84.5,0,0
a23:28:24.984 28/11/2017,37.8733,-122.26,3.36,84.5,0,0
a23:28:26.0 28/11/2017,37.8733,-122.2599,3.27,84.5,0,0
aa23:28:28.0 28/11/2017,37.8733,-122.2599,2.52,84.5,0,0
a23:28:30.0 28/11/2017,37.8734,-122.2599,3.07,84.5,0,0
a23:28:31.0 28/11/2017,37.8734,-122.2599,2.69,84.5,0,0
a23:28:32.984 28/11/2017,37.8734,-122.2599,2.49,84.5,0,0
a23:28:34.0 28/11/2017,37.8734,-122.2599,2.97,84.5,0,0
a23:28:36.0 28/11/2017,37.8735,-122.2599,2.94,84.5,0,0
a23:28:36.984 28/11/2017,37.8735,-122.2599,3.15,84.5,0,0
a23:28:38.0 28/11/2017,37.8735,-122.2599,3.14,84.5,0,0
a23:28:40.0 28/11/2017,37.8735,-122.2599,2.31,84.5,0,0
a23:28:40.984 28/11/2017,37.8735,-122.2599,2.12,84.5,0,0
a23:28:44.0 28/11/2017,37.8736,-122.2599,2.12,85.8,1,0
a23:28:44.984 28/11/2017,37.8736,-122.2599,1.14,85.8,0,0
a23:28:47.0 28/11/2017,37.8736,-122.2599,1.47,85.8,1,0
a23:28:48.0 28/11/2017,37.8736,-122.2599,1.37,85.8,0,0
a23:28:48.984 28/11/2017,37.8736,-122.2599,1.58,85.8,0,0
a23:28:51.0 28/11/2017,37.8736,-122.2599,2.5,85.8,0,0
a23:28:52.0 28/11/2017,37.8736,-122.2599,2.6,85.8,0,0
a23:28:52.984 28/11/2017,37.8736,-122.2599,2.5,85.8,0,0
a23:28:55.0 28/11/2017,37.8736,-122.2599,2.54,85.8,0,0
aa23:28:58.0 28/11/2017,37.8737,-122.2599,2.62,85.8,1,0
a23:29:0.0 28/11/2017,37.8737,-122.2599,2.62,85.4,1,0
a23:29:0.984 28/11/2017,37.8737,-122.2599,2.51,85.4,0,0
a23:29:2.0 28/11/2017,37.8737,-122.2599,3.25,85.4,0,0
a23:29:3.0 28/11/2017,37.8737,-122.2599,3.06,85.4,0,0
a23:29:4.984 28/11/2017,37.8737,-122.2599,2.9,85.4,0,0
a23:29:6.0 28/11/2017,37.8738,-122.2599,3.44,85.4,0,0
a23:29:7.0 28/11/2017,37.8738,-122.2599,3.18,85.4,0,0
a23:29:8.984 28/11/2017,37.8738,-122.2599,2.67,85.4,0,0
a23:29:10.0 28/11/2017,37.8738,-122.2599,2.66,85.4,0,0
a23:29:11.0 28/11/2017,37.8738,-122.2599,2.78,85.4,0,0
a23:29:12.984 28/11/2017,37.8739,-122.2599,2.48,85.4,0,0
a23:29:15.0 28/11/2017,37.8739,-122.26,2.96,85.4,0,0
a23:29:16.0 28/11/2017,37.8739,-122.26,2.62,85.4,0,0
a23:29:16.984 28/11/2017,37.8739,-122.26,2.43,85.4,0,0
a23:29:19.0 28/11/2017,37.8739,-122.26,3.16,85.4,0,0
a23:29:20.0 28/11/2017,37.874,-122.26,2.43,85.4,0,0
a23:29:22.0 28/11/2017,37.874,-122.26,2.43,91.3,0,0
a23:29:23.0 28/11/2017,37.874,-122.26,1.28,91.3,0,0
a23:29:24.0 28/11/2017,37.874,-122.26,1.61,91.3,0,0
a23:29:26.0 28/11/2017,37.874,-122.26,1.61,92.6,0,0
a23:29:27.0 28/11/2017,37.874,-122.26,1.81,92.6,0,0
a23:29:28.0 28/11/2017,37.874,-122.26,2.02,92.6,0,0
a23:29:30.0 28/11/2017,37.8741,-122.26,2.06,92.6,0,0
a23:29:31.0 28/11/2017,37.8741,-122.26,1.88,92.6,0,0
a23:29:32.0 28/11/2017,37.8741,-122.26,1.99,92.6,0,0
a23:29:34.0 28/11/2017,37.8741,-122.26,2.13,92.6,0,0
a23:29:35.0 28/11/2017,37.8741,-122.26,2.41,92.6,0,0
a23:29:36.984 28/11/2017,37.8742,-122.26,2.08,92.6,0,0
a23:29:38.0 28/11/2017,37.8742,-122.26,3.3,92.6,0,0
a23:29:39.0 28/11/2017,37.8742,-122.26,2.72,92.6,0,0
a23:29:40.984 28/11/2017,37.8742,-122.26,3.26,92.6,0,0
a23:29:42.0 28/11/2017,37.8742,-122.26,2.58,92.6,0,0
a23:29:43.0 28/11/2017,37.8742,-122.26,3.26,92.6,0,0
a23:29:44.984 28/11/2017,37.8743,-122.26,2.47,92.6,0,0
a23:29:46.0 28/11/2017,37.8743,-122.26,2.66,92.6,0,0
a23:29:47.0 28/11/2017,37.8743,-122.26,2.62,92.6,0,0
a23:29:48.984 28/11/2017,37.8743,-122.26,2.45,92.6,0,0
a23:29:50.0 28/11/2017,37.8743,-122.2601,2.8,92.6,0,0
a23:29:51.0 28/11/2017,37.8744,-122.2601,2.9,92.6,0,0
a23:29:52.984 28/11/2017,37.8744,-122.26,2.77,92.6,0,0
a23:29:54.0 28/11/2017,37.8744,-122.2601,3.6,92.6,0,0
a23:29:55.0 28/11/2017,37.8744,-122.2601,3.03,92.6,0,0
a23:29:56.984 28/11/2017,37.8745,-122.2601,3.99,92.6,0,0
a23:29:58.0 28/11/2017,37.8745,-122.2601,3.63,92.6,0,0
a23:29:59.0 28/11/2017,37.8745,-122.2601,2.5,92.6,0,0
a23:30:0.0 28/11/2017,37.8745,-122.2601,1.79,92.6,0,0
a23:30:2.0 28/11/2017,37.8745,-122.26,2.65,92.6,0,0
a23:30:3.0 28/11/2017,37.8746,-122.26,3.4,92.6,0,0
a23:30:4.0 28/11/2017,37.8746,-122.26,3.28,92.6,0,0
a23:30:6.0 28/11/2017,37.8746,-122.26,3.27,92.6,0,0
a23:30:7.0 28/11/2017,37.8746,-122.26,2.84,92.6,0,0
a23:30:8.0 28/11/2017,37.8746,-122.26,3.26,92.6,0,0
a23:30:10.0 28/11/2017,37.8747,-122.26,3.66,92.6,0,0
a23:30:11.0 28/11/2017,37.8747,-122.2601,3.5,92.6,0,0
a23:30:12.984 28/11/2017,37.8747,-122.2601,3.75,92.6,0,0
a23:30:14.0 28/11/2017,37.8747,-122.2601,3.57,92.6,0,0
a23:30:15.0 28/11/2017,37.8748,-122.2601,3.55,92.6,0,0
a23:30:16.0 28/11/2017,37.8748,-122.2601,3.04,92.6,0,0
a23:30:18.0 28/11/2017,37.8748,-122.2601,2.98,92.6,0,0
a23:30:19.0 28/11/2017,37.8748,-122.2601,2.99,92.6,0,0
a23:30:20.984 28/11/2017,37.8749,-122.2601,2.99,94.2,0,0
a23:30:22.0 28/11/2017,37.8749,-122.2601,3.23,94.2,0,0
a23:30:23.0 28/11/2017,37.8749,-122.2601,2.93,94.2,0,0
a23:30:24.0 28/11/2017,37.8749,-122.2601,3.21,94.2,0,0
a23:30:26.0 28/11/2017,37.8749,-122.2601,2.74,94.2,0,0
a23:30:27.0 28/11/2017,37.8749,-122.2601,2.76,94.2,0,0
a23:30:28.984 28/11/2017,37.875,-122.2601,2.16,94.2,0,0
a23:30:30.0 28/11/2017,37.875,-122.2601,2,94.2,0,0
a23:30:31.0 28/11/2017,37.875,-122.2601,2.06,94.2,0,0
a23:30:32.984 28/11/2017,37.875,-122.2601,2.06,93.2,0,0
a23:30:34.0 28/11/2017,37.875,-122.2601,0.83,93.2,0,0
a23:30:35.0 28/11/2017,37.875,-122.2601,0.52,93.2,0,0
a23:30:36.984 28/11/2017,37.875,-122.2601,0.2,93.2,0,0
a23:30:38.0 28/11/2017,37.875,-122.2601,0.1,93.2,0,0
a23:30:39.0 28/11/2017,37.875,-122.2601,0.06,93.2,0,0
a23:30:40.984 28/11/2017,37.875,-122.2601,0.45,93.2,0,0
a23:30:42.0 28/11/2017,37.875,-122.2601,0.37,93.2,0,0
a23:30:43.0 28/11/2017,37.875,-122.2601,0.19,93.2,0,0
a23:30:44.984 28/11/2017,37.875,-122.2601,0.19,93.3,0,0
a23:30:47.0 28/11/2017,37.875,-122.2601,0.06,93.3,1,0
a23:30:48.0 28/11/2017,37.875,-122.2601,0.04,93.3,0,0
a23:30:48.984 28/11/2017,37.875,-122.2601,0.66,93.3,0,0
a23:30:51.0 28/11/2017,37.8751,-122.2601,2.27,93.3,0,0
a23:30:52.0 28/11/2017,37.8751,-122.2601,2.9,93.3,0,0
a23:30:52.984 28/11/2017,37.8751,-122.2601,2.83,93.3,0,0
a23:30:55.0 28/11/2017,37.8751,-122.2601,2.18,93.3,0,0
a23:30:56.0 28/11/2017,37.8751,-122.2601,1.92,93.3,0,0
a23:30:56.984 28/11/2017,37.8752,-122.2601,2.2,93.3,0,0
a23:30:59.0 28/11/2017,37.8752,-122.2601,3.66,93.3,0,0
a23:31:0.0 28/11/2017,37.8752,-122.2601,2.07,93.3,0,0
a23:31:0.984 28/11/2017,37.8752,-122.2601,2.63,93.3,0,0
a23:31:3.0 28/11/2017,37.8752,-122.26,2.89,93.3,0,0
a23:31:4.0 28/11/2017,37.8752,-122.26,2.73,93.3,0,0
a23:31:4.984 28/11/2017,37.8752,-122.26,2.95,93.3,0,0
a23:31:7.0 28/11/2017,37.8752,-122.26,2.74,93.3,0,0
a23:31:8.0 28/11/2017,37.8752,-122.2599,2.67,93.3,0,0
a23:31:8.984 28/11/2017,37.8752,-122.2599,2.34,93.3,0,0
a23:31:11.0 28/11/2017,37.8752,-122.2599,2.56,93.3,1,0
aa23:31:14.0 28/11/2017,37.8752,-122.2599,1.45,93.3,1,0
a23:31:16.0 28/11/2017,37.8752,-122.2598,1.92,93.3,1,0
a23:31:18.0 28/11/2017,37.8752,-122.2598,1.94,93.3,1,0
a23:31:19.0 28/11/2017,37.8752,-122.2598,1.89,93.3,0,0
a23:31:24.0 28/11/2017,37.8752,-122.2597,2.67,93.3,1,0
a23:31:24.984 28/11/2017,37.8752,-122.2597,2.91,93.3,0,0
a23:31:26.0 28/11/2017,37.8752,-122.2597,3.55,93.3,0,0
a23:31:28.0 28/11/2017,37.8752,-122.2596,2.9,93.3,0,0
a23:31:28.984 28/11/2017,37.8752,-122.2596,2.92,93.3,0,0
a23:31:30.0 28/11/2017,37.8752,-122.2596,2.85,93.3,0,0
a23:31:32.0 28/11/2017,37.8752,-122.2596,3.23,93.3,0,0
a23:31:32.984 28/11/2017,37.8752,-122.2595,2.9,93.3,0,0
a23:31:34.0 28/11/2017,37.8752,-122.2595,2.93,93.3,0,0
a23:31:36.0 28/11/2017,37.8752,-122.2595,2.89,93.3,0,0
a23:31:36.984 28/11/2017,37.8752,-122.2595,2.96,93.3,0,0
a23:31:38.0 28/11/2017,37.8752,-122.2594,2.9,93.3,0,0
a23:31:40.0 28/11/2017,37.8753,-122.2594,3.05,93.3,0,0
a23:31:40.984 28/11/2017,37.8753,-122.2594,2.9,93.3,0,0
a23:31:43.0 28/11/2017,37.8753,-122.2593,2.6,93.3,0,0
a23:31:44.0 28/11/2017,37.8753,-122.2593,3.42,93.3,0,0
a23:31:44.984 28/11/2017,37.8753,-122.2593,2.52,93.3,0,0
a23:31:47.0 28/11/2017,37.8753,-122.2593,2.65,93.3,0,0
a23:31:48.0 28/11/2017,37.8753,-122.2593,3.15,93.3,0,0
a23:31:48.984 28/11/2017,37.8753,-122.2593,3.1,93.3,0,0
a23:31:51.0 28/11/2017,37.8753,-122.2592,2.64,93.3,0,0
a23:31:52.0 28/11/2017,37.8753,-122.2592,2.79,93.3,0,0
a23:31:54.0 28/11/2017,37.8753,-122.2592,2.9,93.3,0,0
a23:31:55.0 28/11/2017,37.8753,-122.2592,2.79,93.3,0,0
a23:31:56.0 28/11/2017,37.8753,-122.2591,3.22,93.3,0,0
a23:31:58.0 28/11/2017,37.8753,-122.2591,3.21,93.3,0,0
a23:31:59.0 28/11/2017,37.8753,-122.2591,2.78,93.3,0,0
a23:32:0.0 28/11/2017,37.8753,-122.2591,3.04,93.3,0,0
a23:32:2.0 28/11/2017,37.8753,-122.259,1.44,93.3,0,0
a23:32:3.0 28/11/2017,37.8753,-122.259,1.68,93.3,0,0
a23:32:4.0 28/11/2017,37.8753,-122.259,1.83,93.3,0,0
a23:32:6.0 28/11/2017,37.8754,-122.259,2.17,93.3,0,0
a23:32:7.0 28/11/2017,37.8754,-122.259,2.35,93.3,0,0
a23:32:8.0 28/11/2017,37.8754,-122.259,2.57,93.3,0,0
a23:32:8.984 28/11/2017,37.8754,-122.259,2.34,93.3,0,0
a23:32:11.0 28/11/2017,37.8754,-122.259,2.77,93.3,0,0
a23:32:12.0 28/11/2017,37.8754,-122.259,1.94,93.3,0,0
a23:32:12.984 28/11/2017,37.8754,-122.259,1.28,93.3,0,0
a23:32:15.0 28/11/2017,37.8755,-122.259,2.48,93.3,0,0
a23:32:16.0 28/11/2017,37.8755,-122.259,1.92,93.3,0,0
a23:32:18.0 28/11/2017,37.8755,-122.259,1.92,108.6,0,0
a23:32:19.0 28/11/2017,37.8755,-122.259,2.34,108.6,0,0
a23:32:20.0 28/11/2017,37.8755,-122.259,2.51,108.6,0,0
a23:32:20.984 28/11/2017,37.8755,-122.259,2.36,108.6,0,0
a23:32:23.0 28/11/2017,37.8756,-122.259,2.23,108.6,0,0
a23:32:24.0 28/11/2017,37.8756,-122.259,2.15,108.6,0,0
a23:32:24.984 28/11/2017,37.8756,-122.259,2.13,108.6,0,0
a23:32:27.0 28/11/2017,37.8756,-122.259,2.21,108.6,0,0
a23:32:28.0 28/11/2017,37.8756,-122.259,2.06,108.6,0,0
a23:32:28.984 28/11/2017,37.8757,-122.259,2.31,108.6,0,0
a23:32:31.0 28/11/2017,37.8757,-122.259,1.95,108.6,0,0
a23:32:32.0 28/11/2017,37.8757,-122.259,1.93,108.6,0,0
a23:32:34.0 28/11/2017,37.8757,-122.259,1.93,115.8,0,0
a23:32:35.0 28/11/2017,37.8757,-122.259,2.27,115.8,0,0
a23:32:36.984 28/11/2017,37.8758,-122.259,1.81,115.8,1,0
a23:32:38.0 28/11/2017,37.8758,-122.259,1.78,115.8,0,0
a23:32:40.0 28/11/2017,37.8758,-122.2591,1.67,115.8,0,0
a23:32:40.984 28/11/2017,37.8758,-122.2591,1.28,115.8,0,0
a23:32:42.0 28/11/2017,37.8758,-122.2591,1.23,115.8,0,0
a23:32:44.0 28/11/2017,37.8758,-122.2591,1.23,117.7,0,0
a23:32:46.0 28/11/2017,37.8759,-122.2591,0.66,117.7,0,0
a23:32:47.0 28/11/2017,37.8759,-122.2591,0.66,118.3,1,0
a23:32:48.984 28/11/2017,37.8759,-122.2591,0.57,118.3,1,0
a23:32:51.0 28/11/2017,37.8759,-122.2591,0.69,118.3,1,0
a23:32:52.984 28/11/2017,37.8759,-122.2591,0.74,118.3,1,0
a23:32:54.0 28/11/2017,37.8759,-122.2591,0.74,119.7,0,0
aa23:32:56.984 28/11/2017,37.8759,-122.2591,0.77,119.7,0,0
a23:32:58.0 28/11/2017,37.8759,-122.2591,0.77,120.6,0,0
a23:33:0.0 28/11/2017,37.8759,-122.2591,0.79,120.6,1,0
a23:33:2.0 28/11/2017,37.8759,-122.2591,0.83,120.6,1,0
23:33:3.0 28/11/2017,0,-122.2591,0.83,120.6,0,0
aa23:33:6.0 28/11/2017,37.8759,-122.2591,0.86,120.6,1,0
a23:33:7.0 28/11/2017,37.8759,-122.2591,0.87,120.6,0,0
aa23:33:11.0 28/11/2017,37.876,-122.2591,0.96,120.6,1,0
a23:33:12.984 28/11/2017,37.876,-122.2591,0.97,120.6,0,0
a23:33:14.0 28/11/2017,37.876,-122.2591,0.97,124,1,0
23:33:14.0 28/11/2017,37.876,-122.2591,0.97,124,0,0
a23:33:18.0 28/11/2017,37.876,-122.2591,0.98,124,1,0
a23:33:20.0 28/11/2017,37.876,-122.2591,0.99,124,1,0
a23:33:20.984 28/11/2017,37.876,-122.2591,1,124,0,0
aaaaaaaaaaaaaaaaaaaaaaa23:34:0.0 28/11/2017,37.876,-122.2591,1.08,124,0,0
a23:34:0.984 28/11/2017,37.876,-122.2589,2.32,124,0,0
a23:34:3.0 28/11/2017,37.876,-122.2589,2.32,107.9,0,0
a23:34:4.0 28/11/2017,37.876,-122.2589,3.04,107.9,0,0
a23:34:4.984 28/11/2017,37.8759,-122.2589,2.43,107.9,0,0
a23:34:7.0 28/11/2017,37.8759,-122.2589,2.43,117.3,0,0
a23:34:8.0 28/11/2017,37.8759,-122.2588,3.1,117.3,0,0
a23:34:8.984 28/11/2017,37.8759,-122.2588,3.2,117.3,0,0
a23:34:11.0 28/11/2017,37.8759,-122.2588,3.2,115.4,0,0
a23:34:12.0 28/11/2017,37.876,-122.2588,2.67,115.4,0,0
a23:34:12.984 28/11/2017,37.876,-122.2588,2.84,115.4,0,0
a23:34:14.0 28/11/2017,37.876,-122.2587,2.76,115.4,0,0
a23:34:16.0 28/11/2017,37.876,-122.2587,2.62,115.4,0,0
a23:34:18.0 28/11/2017,37.876,-122.2587,2.5,115.4,0,0
a23:34:19.0 28/11/2017,37.876,-122.2587,2.16,115.4,0,0
a23:34:20.0 28/11/2017,37.876,-122.2587,1.85,115.4,0,0
a23:34:22.0 28/11/2017,37.876,-122.2586,2.63,115.4,0,0
a23:34:23.0 28/11/2017,37.876,-122.2586,2.83,115.4,0,0
a23:34:24.984 28/11/2017,37.876,-122.2586,2.83,115.6,0,0
a23:34:26.0 28/11/2017,37.876,-122.2586,3.01,115.6,0,0
a23:34:27.0 28/11/2017,37.876,-122.2586,2.71,115.6,0,0
a23:34:28.0 28/11/2017,37.876,-122.2586,3.39,115.6,0,0
a23:34:30.0 28/11/2017,37.876,-122.2586,2.09,115.6,0,0
a23:34:31.0 28/11/2017,37.8761,-122.2586,2.46,115.6,0,0
a23:34:32.0 28/11/2017,37.8761,-122.2586,2.67,115.6,0,0
a23:34:34.0 28/11/2017,37.8761,-122.2586,1.78,115.6,0,0
a23:34:36.984 28/11/2017,37.8761,-122.2586,0.36,115.6,1,0
a23:34:39.0 28/11/2017,37.8761,-122.2586,0.49,115.6,1,0
a23:34:40.984 28/11/2017,37.8761,-122.2586,0.49,115.6,1,0
a23:34:43.0 28/11/2017,37.8761,-122.2586,0.47,115.6,1,0
a23:34:44.0 28/11/2017,37.8761,-122.2586,0.44,115.6,0,0
a23:34:44.984 28/11/2017,37.8761,-122.2586,0.38,115.6,0,0
a23:34:47.0 28/11/2017,37.8761,-122.2586,0.4,115.6,0,0
aa23:34:50.0 28/11/2017,37.8761,-122.2586,0.31,115.6,1,0
aa23:34:54.0 28/11/2017,37.8761,-122.2586,0.28,113,1,0
a23:34:56.0 28/11/2017,37.8761,-122.2586,0.31,113,1,0
a23:34:58.0 28/11/2017,37.8761,-122.2586,0.39,113,1,0
aa23:35:0.0 0/2/2081,37.8761,-122.2586,0.38,113,1,0
a23:35:2.0 28/11/2017,37.8761,-122.2586,0.33,113,1,0
a23:35:4.0 28/11/2017,37.8761,-122.2586,0.23,113,1,0
a23:35:4.984 28/11/2017,37.8761,-122.2586,0.17,113,0,0
a23:35:7.0 28/11/2017,37.8761,-122.2586,0.17,113,1,0
a23:35:10.0 28/11/2017,37.8761,-122.2586,0.32,113,1,1
a23:35:11.0 28/11/2017,37.8761,-122.2586,0.36,113,0,1
a23:35:12.0 28/11/2017,37.8761,-122.2586,0.36,113,0,1
aa23:35:14.0 28/11/2017,37.8761,-122.2586,0.3,113,0,0
a23:35:15.0 28/11/2017,37.8761,-122.2586,0.3,113,0,0
a23:35:16.0 28/11/2017,37.8761,-122.2586,0.18,113,0,0
a23:35:16.984 28/11/2017,37.8761,-122.2586,0.21,113,0,0
a23:35:18.0 28/11/2017,37.8761,-122.2586,0.21,113,0,0
aa23:35:20.984 28/11/2017,37.8761,-122.2586,0.16,113,1,0
a23:35:22.0 28/11/2017,37.8761,-122.2586,0.05,113,0,0
a23:35:23.0 28/11/2017,37.8761,-122.2586,0.18,113,0,0
aa23:35:24.984 28/11/2017,37.8761,-122.2586,0.18,113,0,1
a23:35:26.0 28/11/2017,37.8761,-122.2586,0.42,113,0,0
a23:35:27.0 28/11/2017,37.8761,-122.2586,0.37,113,0,0
a23:35:30.0 28/11/2017,37.8761,-122.2586,0.39,113,0,0
a,,,,,,